TITLE = " "
VARIABLES = "x" "y" "f"
ZONE T="hsample", I=   15, J=    1, K=    1, F=BLOCK
     2.50000000     5.00000000     5.00000000     0.00000000     0.00000000     4.99030349     0.41294620     0.17878113     0.06281827     3.65435942     3.91673339     4.29447443     4.37523794     4.91141539     1.72375250
     1.00000000     1.50000000     0.50000000     1.50000000     0.50000000     0.95119781     0.78107641     0.97004145     0.75826900     0.63608695     0.56114664     0.63049377     0.62633084     0.67611495     0.88464102
     0.11489882     0.11833269     0.00159292     0.09629198     0.00009460     0.12433365     0.03278439     0.08764263     0.02311541     0.00886616     0.02067933     0.01941176     0.02067195     0.03709083     0.09104512
