TITLE = " "
VARIABLES = "x" "y" "f"
ZONE T="hsample", I=    7, J=    1, K=    1, F=BLOCK
     0.00000000     2.00000000     2.00000000    -2.00000000    -2.00000000    -0.83046978     1.03991480
     0.00000000     2.00000000    -2.00000000     2.00000000    -2.00000000     0.99522654    -1.14385892
     1.00000000    -0.65364362     1.00000000     1.00000000    -0.65364362     0.98645828     0.99460267
